3489,0.09025036588019028
3490,0.2046404734059
3491,0.2786968744200838
3492,0.2941721434213037
3493,0.29082118080081576
3494,0.030055722494977306
3495,0.3268628067450332
3496,0.06011046191582733
3497,0.3354134212931616
3498,0.4482576155654505
3499,0.2603258557785524
3500,0.2708338072795576
3501,0.03799992044887906
3502,0.058888701463521556
3503,0.08575665013822889
3504,0.2192352815553502
3505,0.052206057893176894
3506,0.07934831277870384
3507,0.047765193656077634
3508,0.19877397352797138
3509,0.45178383825924534
3510,0.5040529736463006
3511,0.4549344279671542
3512,0.30674334013559384
3513,0.11985267342479974
3514,0.15494732940053596
3515,0.3583516932788161
3516,0.2791963735108592
3517,0.6301938554256494
3518,0.12161654020419395
3519,0.4375410265336605
3520,0.10038330818708922
3521,0.04290916940664984
3522,0.43532959298810503
3523,0.3144077197836927
3524,0.3867124298215403
3525,0.04988581793588469
3526,0.19331470866157124
3527,0.2067764387492654
3528,0.08105890128415186
3529,0.23548267014343288
3530,0.05350836478582634
3531,0.3969063626481479
3532,0.6155154590868198
3533,0.04080428410773599
3534,0.02951113348116572
3535,0.08232040478515532
3536,0.03512131343325964
3537,0.7663652532843209
3538,0.5231089778226894
3539,0.0670876226420941
3540,0.04843161904991289
3541,0.0647868628809229
3542,0.02292146871822328
3543,0.03993163075550414
3544,0.7090055802932013
3545,0.08561895236076608
3546,0.3918621658984063
3547,0.03476452856045353
3548,0.05273888212870643
3549,0.08060354731926275
3550,0.07083737810590414
3551,0.4426687038547902
3552,0.1426515194275986
3553,0.07267625091600007
3554,0.24818617199054246
3555,0.02876092474911635
3556,0.3368452467295974
3557,0.25904635050188984
3558,0.026681243506507885
3559,0.22128871512557952
3560,0.6771599636736724
3561,0.39636468758470883
3562,0.04925604343806098
3563,0.13267917282347652
3564,0.4226604895814778
3565,0.027145897612392594
3566,0.04489534431507623
3567,0.14800993471361457
3568,0.11588562967791503
3569,0.7483275157495981
3570,0.4578110636835591
3571,0.15661232505302217
3572,0.16830194711346982
3573,0.0898608972748512
3574,0.270967657144697
3575,0.1295868119714876
3576,0.4915343290517048
3577,0.05446063519359707
3578,0.057962047038372704
3579,0.08846775166446048
3580,0.17246193313321653
3581,0.1005818680432414
3582,0.10594145971597158
3583,0.0554038022849674
3584,0.15978801505352666
3585,0.06299840986308809
3586,0.36594750147146005
3587,0.39061833164544174
3588,0.2914796539676705
3589,0.0759490422295394
3590,0.05781003123010212
3591,0.3378042341022978
3592,0.10550181115666044
3593,0.23373428448805766
3594,0.5819880668851442
3595,0.05797897447550101
3596,0.3450295822582869
3597,0.34921797202398747
3598,0.048392817099725864
3599,0.027559619258766647
3600,0.46898402364049147
3601,0.2431853991025755
3602,0.14787141397004477
3603,0.38877172436835267
3604,0.2651063142381612
3605,0.040952027518077534
3606,0.06178308418154493
3607,0.12183675162496807
3608,0.19919460700915587
3609,0.40931618151145893
3610,0.11658048404992856
3611,0.3611144121869193
3612,0.05510676081727723
3613,0.43287170600126823
3614,0.12715811365836766
3615,0.047471440497895534
3616,0.036104665386106724
3617,0.04273125427676568
3618,0.6664886745915748
3619,0.04538444230811088
3620,0.03652709615045908
3621,0.08003483092145502
3622,0.038681047912648925
3623,0.2534764157525273
3624,0.07710881218193946
3625,0.03752072593442847
3626,0.04535644731602735
3627,0.24438495054753284
3628,0.024687601508484418
3629,0.028820809850195656
3630,0.5273158522236676
3631,0.03793303569543612
3632,0.06993132277990974
3633,0.639567932306811
3634,0.1342406267734204
3635,0.4510690923443515
3636,0.07330740261789824
3637,0.256773403674984
3638,0.15988093620466717
3639,0.35202512070551994
3640,0.03521487220752979
3641,0.16996087617767833
3642,0.252057690190203
3643,0.629799123517339
3644,0.3016378426744715
3645,0.22506202397446964
3646,0.5454095640767485
3647,0.15097622206620773
3648,0.1971724200159434
3649,0.32993528533083455
3650,0.2708818989669232
3651,0.19240281946198093
3652,0.29905456460815877
3653,0.03139820953241161
3654,0.24489959929617294
3655,0.08811642243642537
3656,0.17531777397472448
3657,0.2530866834330247
3658,0.6501051624586428
3659,0.4069072243961263
3660,0.2864743401131403
3661,0.046821145787327344
3662,0.45154129310137797
3663,0.046644889410907935
