ProdTaken,catboost_prediction,fold
1,0.6460156083726546,2.0
0,0.1572992016636046,4.0
1,0.13403058608261964,1.0
0,0.06652407677624675,3.0
1,0.40185616322578954,7.0
0,0.6875867437753814,2.0
0,0.20664422309520095,4.0
0,0.29137287304271003,3.0
1,0.3922878967094484,6.0
0,0.2507968236731895,6.0
0,0.026620161119730888,7.0
0,0.04294502343348226,5.0
0,0.0604024802921795,7.0
0,0.05870210040334666,1.0
1,0.3240673816586417,4.0
1,0.38641391193803026,7.0
1,0.6909688622892948,4.0
1,0.06381512009192372,2.0
0,0.29062705773401676,5.0
0,0.30991520650152327,4.0
0,0.027187610653067563,7.0
0,0.19579067014938778,6.0
1,0.3276996131990083,2.0
0,0.13397960313806803,7.0
0,0.29691915318274614,2.0
0,0.08220859868588375,3.0
0,0.04599220308833733,5.0
0,0.03724396646958949,4.0
0,0.03423228345462708,4.0
1,0.6322697405073079,1.0
0,0.1277774504544652,5.0
0,0.12593053997165277,7.0
0,0.19733968015139083,7.0
0,0.21140948478181348,5.0
0,0.6228605401621402,1.0
1,0.8671763627143575,2.0
0,0.14766382007146278,2.0
0,0.03143940614753817,7.0
0,0.014955530393187961,5.0
0,0.03310145684932638,6.0
1,0.15598598806291253,7.0
1,0.31630648351050283,6.0
0,0.07664458707343351,7.0
0,0.29226904355458605,3.0
0,0.028495313229767304,6.0
0,0.046319687382755735,1.0
0,0.11370818048474704,5.0
0,0.06886139685076947,2.0
1,0.11858606825860543,3.0
0,0.10938491259555423,2.0
0,0.2712599862163978,6.0
0,0.03972017973680124,2.0
0,0.03212382176646354,7.0
0,0.09971737570288236,6.0
0,0.020070023386810916,4.0
0,0.047135867373729434,2.0
0,0.3682625850363977,7.0
1,0.2189057440142919,2.0
0,0.0913126777907547,2.0
1,0.9233794298222493,7.0
0,0.32923616724355553,2.0
1,0.7357478529210693,2.0
0,0.09184186432569603,3.0
0,0.1779671778083351,5.0
0,0.05627430045747656,4.0
0,0.0340525489996718,3.0
0,0.07315797150492415,1.0
0,0.03689478560186468,2.0
0,0.3908954875796051,1.0
0,0.304834181584044,2.0
1,0.26879307815618925,7.0
0,0.02815268967729141,7.0
0,0.032869929199315286,5.0
0,0.19280496717705664,6.0
1,0.34550420747087285,4.0
0,0.2725904403965856,1.0
0,0.12694520773107265,6.0
0,0.1737532764303733,5.0
0,0.14451751359993148,3.0
0,0.03566486279044506,3.0
0,0.06629490032664141,1.0
0,0.08022385220141315,3.0
0,0.04661667435264062,4.0
0,0.033208056465544415,4.0
1,0.6812703164948616,3.0
0,0.3624468372645953,4.0
1,0.658473071936295,5.0
0,0.05217391561622032,7.0
0,0.2859375397120715,4.0
0,0.33172539551107205,7.0
1,0.4865669953988144,6.0
0,0.5705405787087836,2.0
0,0.295590371987577,4.0
0,0.29360547765807726,5.0
0,0.34387399988600365,1.0
0,0.025680101801314574,7.0
1,0.1120951354417954,4.0
1,0.3000706413897259,1.0
1,0.4182562975511497,4.0
0,0.23109138909081028,1.0
1,0.5680306921453704,5.0
1,0.7612338316349885,4.0
1,0.46265282540907815,3.0
1,0.33019657604773534,2.0
1,0.5128553879021085,6.0
0,0.18287770487953536,7.0
0,0.12330537472234374,5.0
1,0.4348349966822548,3.0
1,0.9078773070729153,2.0
0,0.025207139903226778,2.0
0,0.39200509067647193,4.0
1,0.29154773680126583,5.0
0,0.02719919659353893,6.0
0,0.1000048343523032,5.0
0,0.038709773937732055,3.0
0,0.05407584270000748,7.0
0,0.03423228345462708,4.0
0,0.1433207424276791,6.0
0,0.19600488008491754,5.0
0,0.34653075894810664,4.0
0,0.6064832541761273,3.0
1,0.42098110909813163,7.0
0,0.3205446073216948,4.0
0,0.37819230618343597,5.0
1,0.7959955856057983,1.0
0,0.27435165723113253,2.0
0,0.24247487580489355,7.0
0,0.18471519890517216,5.0
1,0.16042027953576737,3.0
0,0.0669873037023924,4.0
0,0.1258978007220258,6.0
0,0.01640073076327131,7.0
1,0.3941375490897126,5.0
0,0.05361151695607548,1.0
0,0.1328999751275891,1.0
0,0.04023319486107363,5.0
0,0.07426716720713054,5.0
0,0.10726932633964818,5.0
0,0.48538968545213695,6.0
0,0.282742791393551,5.0
0,0.018128435294180005,2.0
0,0.049557147776914105,4.0
0,0.12022483131884,7.0
0,0.6992575044497498,4.0
1,0.5861174972582992,7.0
1,0.3136163541472716,7.0
0,0.21431841275445154,7.0
0,0.15738314857995508,4.0
0,0.324175021070854,4.0
0,0.1028891187907416,1.0
0,0.09067266261932738,6.0
0,0.05870210040334666,1.0
0,0.03423228345462708,4.0
0,0.025727203059815372,7.0
