ProdTaken,catboost_prediction,fold
1,0.658725994182077,6.0
0,0.13100910602662222,2.0
1,0.13812970151976153,6.0
0,0.059431115315384656,1.0
1,0.5013638176652587,1.0
0,0.7383650621914899,4.0
0,0.24322338747269978,1.0
0,0.24121157653463945,1.0
1,0.5227007047652478,5.0
0,0.1782492448553804,2.0
0,0.031458895455448596,4.0
0,0.031707461078632634,1.0
0,0.048131005118042657,1.0
0,0.0354632341853857,3.0
1,0.2074976527911002,3.0
1,0.4170532602620093,7.0
1,0.7932657536113376,6.0
1,0.04762896060875731,1.0
0,0.2650275257193521,6.0
0,0.4113621078009942,1.0
0,0.024860402548600485,3.0
0,0.17146840724615145,6.0
1,0.15606254091275587,3.0
0,0.10964515284785332,2.0
0,0.29729387077118086,6.0
0,0.05712133403911164,2.0
0,0.042112197512977415,2.0
0,0.020547095332456543,2.0
0,0.018004870561966584,5.0
1,0.7164518851192406,5.0
0,0.10305292671070251,3.0
0,0.17387514882468483,2.0
0,0.27712055709370026,1.0
0,0.2574446678275877,7.0
0,0.6281670281903334,1.0
1,0.8780193304464486,6.0
0,0.1625878698641001,1.0
0,0.03582704209262873,4.0
0,0.016707755768243685,4.0
0,0.029412670913961273,7.0
1,0.09411227637602844,5.0
1,0.341946502755621,4.0
0,0.0774395711564427,7.0
0,0.2920024615736174,3.0
0,0.014545134996543314,5.0
0,0.03880659370873858,5.0
0,0.1176620596371619,4.0
0,0.10836445491551873,7.0
1,0.10398201762959333,4.0
0,0.06086209448102683,3.0
0,0.2490517808285401,5.0
0,0.034544140239032566,2.0
0,0.029111481325553606,5.0
0,0.06532149212255622,4.0
0,0.011091903814895459,7.0
0,0.03420009987922167,4.0
0,0.33819967152354197,2.0
1,0.21897352930425648,6.0
0,0.06691005344546652,7.0
1,0.9301993160774256,6.0
0,0.2658982707370914,4.0
1,0.6828692157911401,3.0
0,0.09830975653082416,7.0
0,0.09602155932535147,2.0
0,0.04271632232760337,5.0
0,0.0192494877332197,6.0
0,0.0698288892537663,7.0
0,0.016710646263271813,6.0
0,0.6113841765273637,2.0
0,0.20574596097470269,5.0
1,0.27622842358734473,2.0
0,0.016922007791597506,6.0
0,0.06915731037309987,7.0
0,0.20297714813763196,6.0
1,0.6185436394555295,2.0
0,0.19859322300914153,6.0
0,0.11324323360275741,1.0
0,0.18658166929107228,4.0
0,0.24376365704148428,2.0
0,0.029516941746840237,1.0
