ProdTaken,catboost_prediction,fold
1,0.6733369122331301,4.0
0,0.13184058298929094,3.0
1,0.08668654442391109,2.0
0,0.07006959899454264,6.0
1,0.4288221563600853,5.0
0,0.53588953980358,6.0
0,0.15218567855821266,6.0
0,0.29737354942175526,3.0
1,0.5177684675574719,2.0
0,0.18776820288651908,2.0
0,0.03026752326512119,2.0
0,0.04726942969777262,2.0
0,0.03852763665988322,1.0
0,0.037630896570620215,7.0
1,0.3536555772566878,1.0
1,0.41461957244439823,7.0
1,0.7502898434900203,4.0
1,0.0644889525322814,6.0
0,0.17173838243946055,3.0
0,0.420256756595891,2.0
0,0.03470600155687972,3.0
0,0.20027368586156508,6.0
1,0.23265602530905596,3.0
0,0.10800965307437167,7.0
0,0.3185799416170411,2.0
0,0.04683733899589295,1.0
0,0.05380239382115002,7.0
0,0.02069766044247646,7.0
0,0.014551040237286804,7.0
1,0.6623351349645102,3.0
0,0.15206461274501523,4.0
0,0.1320835083213204,5.0
0,0.16936912800870277,3.0
0,0.18278666599303064,7.0
0,0.7163454906421537,6.0
1,0.8675382307221461,4.0
0,0.26378590394576656,1.0
0,0.03549763329534944,5.0
0,0.019772538230684297,4.0
0,0.03200934622682979,3.0
1,0.2139183058340874,7.0
1,0.33734908736779895,6.0
0,0.061990002321035104,1.0
0,0.30204439977049935,5.0
0,0.03289082841629527,3.0
0,0.058854558499743526,7.0
0,0.137667583457446,5.0
0,0.07394044371898285,1.0
1,0.1485497828039867,7.0
0,0.14496234639352498,3.0
0,0.2702995849310693,2.0
0,0.034583887280145414,7.0
0,0.03372702919834335,7.0
0,0.05511761183234734,6.0
0,0.03483939100089117,6.0
0,0.0386523358070291,5.0
0,0.35474497293310675,4.0
1,0.18800741415734062,3.0
0,0.053737524702340556,1.0
1,0.8915190105747315,2.0
0,0.29598986590750787,5.0
1,0.7927219744871357,5.0
0,0.1029381549893468,4.0
0,0.07741477021153056,6.0
0,0.053973995622123884,7.0
0,0.0288642198427891,2.0
0,0.062377459824775085,7.0
0,0.05511761183234734,6.0
0,0.5741530682207135,2.0
0,0.27181666020062695,4.0
1,0.18533912564890556,5.0
0,0.025549175509771177,5.0
0,0.05555600356968286,6.0
0,0.254701125879891,2.0
1,0.4652640349064836,4.0
0,0.24534618874389783,7.0
0,0.12288995594393429,7.0
0,0.13679745221262984,2.0
0,0.1393840019460806,2.0
0,0.02652643960403744,7.0
0,0.09111482912180122,1.0
0,0.07528253746438462,5.0
0,0.05555600356968286,6.0
0,0.019363879214245445,5.0
1,0.7173341294534055,5.0
0,0.304723728453692,3.0
1,0.5628005274967306,3.0
0,0.04023671793674013,1.0
0,0.19021469644687125,1.0
0,0.22360275514598493,3.0
1,0.5666775886244244,1.0
0,0.6075911735640017,5.0
0,0.3109224702338994,5.0
0,0.27264134527177164,7.0
0,0.3987938490971612,4.0
0,0.027178322809862532,2.0
1,0.15220185243548162,6.0
1,0.2643378116514746,6.0
1,0.40842773136812477,7.0
0,0.23393153949876477,3.0
1,0.546355963476423,3.0
1,0.8518032161633559,7.0
1,0.412859965408794,3.0
1,0.5089707687366417,2.0
1,0.4242575573360966,6.0
0,0.21893612369392787,3.0
0,0.11862118187270668,5.0
1,0.3846340252344028,7.0
1,0.8654490495743077,3.0
0,0.016906271197592523,7.0
0,0.3448146607518939,3.0
1,0.25650765152090294,3.0
0,0.04760926827916157,6.0
0,0.09609905257854025,1.0
0,0.03428412693859666,5.0
0,0.05718828536856838,7.0
0,0.02727236802652025,7.0
0,0.10765777869347556,3.0
