ProdTaken,catboost_prediction,fold
1,0.6497734797570404,3.0
0,0.13644208757608225,6.0
1,0.11166249262985613,7.0
0,0.06789190079847568,3.0
1,0.4830587432200624,4.0
0,0.7457334075620935,5.0
0,0.33943317269836143,4.0
0,0.2874553706355686,2.0
1,0.5808238483731821,5.0
0,0.204561058709229,3.0
0,0.02792495636346514,5.0
0,0.03591570800451578,6.0
0,0.039311047996955624,7.0
0,0.04408658156224594,2.0
1,0.2288335565831577,6.0
1,0.4274007953348233,6.0
1,0.7223021865226341,3.0
1,0.025659497929565955,3.0
0,0.24425306796587082,7.0
0,0.3324130481280362,2.0
0,0.01896755635417892,7.0
0,0.1847933573931447,3.0
1,0.16695857854129423,4.0
0,0.10846983674563768,4.0
0,0.3575809283668996,4.0
0,0.04267396150232741,4.0
0,0.029607864930388608,5.0
0,0.025672833853222974,1.0
0,0.016705521266140833,2.0
1,0.7410549858996694,7.0
0,0.1090923599339948,2.0
0,0.2267388553259374,6.0
0,0.31482174406951835,4.0
0,0.2837933446953616,1.0
0,0.6374960600823703,3.0
1,0.8783337476798346,1.0
0,0.20049540892968035,7.0
0,0.0484163688870029,7.0
0,0.012999798381802473,3.0
0,0.027369979125414196,3.0
1,0.11570532062185844,6.0
1,0.42888593412952125,3.0
0,0.08203888074384204,5.0
0,0.363470561120631,4.0
0,0.01707993307596588,5.0
0,0.0581671370942675,3.0
0,0.1223614250444245,4.0
0,0.08372327474694645,6.0
1,0.14106558307669026,7.0
0,0.07737404006915968,5.0
0,0.2737910441819951,7.0
0,0.04342495182204322,1.0
0,0.025752538127465464,3.0
0,0.08841142304458402,7.0
0,0.0047871031023240095,6.0
0,0.044868812800536305,7.0
0,0.3638850446986755,3.0
1,0.2811979996958082,7.0
0,0.05525314121150022,6.0
1,0.9228030583941863,7.0
0,0.25749655730981413,3.0
1,0.7372351896631575,7.0
0,0.08559359465839919,1.0
0,0.1723068492211707,1.0
0,0.04463624326713593,2.0
0,0.026783422745389585,5.0
0,0.04991632102444849,2.0
0,0.030001630633134914,5.0
0,0.5542873438346672,7.0
0,0.22808113486113304,6.0
1,0.25822315888733166,1.0
0,0.030260730514495758,5.0
0,0.04305669219400695,5.0
0,0.2589751038709063,4.0
1,0.725908910675859,2.0
0,0.1975370144735361,2.0
0,0.1516983749396025,4.0
0,0.140551831129267,6.0
0,0.21464721185649135,4.0
0,0.02987836645032054,1.0
0,0.07326826379920584,4.0
0,0.07281584152000056,5.0
0,0.019646723928674916,4.0
0,0.0289981128650443,1.0
1,0.7413975848468228,1.0
0,0.4170312843145246,2.0
1,0.6940513441995849,6.0
0,0.03414216186731496,5.0
0,0.17200275790662095,2.0
0,0.23975776875565744,6.0
1,0.550778200189546,3.0
0,0.6324166028578445,1.0
0,0.29146284895727004,3.0
0,0.3284722765860353,1.0
0,0.3488359065954617,1.0
0,0.015853296126611315,7.0
1,0.07793509458990332,3.0
1,0.3673228271379128,4.0
1,0.37540315198022717,3.0
0,0.14866216319136547,4.0
1,0.6679998712316709,1.0
1,0.9115417527865,5.0
1,0.6467216963884911,2.0
1,0.38376876218246,7.0
1,0.5031928336461736,6.0
0,0.16116546666891673,5.0
0,0.1447276976868231,6.0
1,0.47931736998970065,6.0
1,0.9188180418977635,1.0
0,0.019032437928842717,5.0
0,0.3734246442163493,3.0
1,0.3023965377118264,6.0
0,0.03303329746873041,7.0
0,0.11168061267766302,7.0
0,0.04330507112677577,4.0
0,0.04389100141830182,1.0
0,0.04423784955490263,4.0
0,0.0930529791650545,3.0
0,0.334587611370108,2.0
0,0.4436891477298282,1.0
0,0.559163188951087,2.0
1,0.38761323780021684,5.0
0,0.2556553260066939,2.0
0,0.3864811864790226,1.0
1,0.9573350067339558,4.0
0,0.2347467435939841,1.0
0,0.20227395734459086,3.0
0,0.152599133245336,6.0
1,0.1572146160159318,5.0
0,0.04946582311442745,1.0
0,0.08699874903634199,7.0
0,0.020684367658907115,7.0
1,0.3853753608048046,5.0
0,0.1093880801424238,4.0
0,0.08702362503738698,2.0
0,0.0319445055436474,6.0
0,0.07635119728153207,2.0
0,0.07133975632494816,4.0
0,0.38587268768953653,7.0
0,0.315503948828204,3.0
0,0.014847636523949635,7.0
0,0.019596763284220706,7.0
0,0.14561665172745547,3.0
0,0.7361517156263089,1.0
1,0.6715360667879308,5.0
1,0.37031605117570005,5.0
0,0.2910340155324113,5.0
0,0.14281702782163286,3.0
0,0.3821233119965498,2.0
0,0.06314643065200873,5.0
0,0.04582252998016741,6.0
0,0.030508519690946038,6.0
0,0.011298778323751181,5.0
0,0.013554684719439667,7.0
0,0.4939062319815372,7.0
0,0.07228382403775714,1.0
0,0.06506345390370549,1.0
0,0.2305216691202138,7.0
0,0.29676383376135673,5.0
1,0.8725844989758356,1.0
0,0.04241805308921767,2.0
0,0.028205784611087203,3.0
0,0.40405639088150586,7.0
0,0.41141256903787626,3.0
0,0.11111901498485377,2.0
1,0.8987277892094369,3.0
0,0.43040776921814294,5.0
0,0.027043130562651667,2.0
1,0.1737371294531989,4.0
1,0.6293015288146259,1.0
0,0.08409539097398791,1.0
0,0.07151490992162167,6.0
1,0.4142336748874328,3.0
0,0.21045952962738262,2.0
0,0.06943949136349527,5.0
0,0.013150659097537277,7.0
