ProdTaken,catboost_prediction,fold
1,0.6484434775671742,1.0
0,0.1398301937879846,7.0
1,0.1017261169629294,1.0
0,0.06063876313903496,1.0
1,0.46750015932217504,4.0
0,0.7372333446691708,3.0
0,0.22120774021015355,4.0
0,0.30776656177221134,7.0
1,0.47490734010454266,2.0
0,0.07720218902198536,3.0
0,0.031925594531315445,6.0
0,0.031673393081950836,2.0
0,0.02469182022759616,3.0
0,0.050513341134956244,1.0
1,0.2986690867781397,6.0
1,0.448592439089725,6.0
1,0.7684492390364468,7.0
1,0.05746994160381556,6.0
0,0.3221073478873821,3.0
0,0.4364018368761001,6.0
0,0.022495063979313893,4.0
0,0.20364670849624505,5.0
1,0.17684556004403645,2.0
0,0.08446575594617231,2.0
0,0.3074454115007106,6.0
0,0.04781600540524341,4.0
0,0.03131363853035665,2.0
0,0.02227487695102073,6.0
0,0.014154588806468577,7.0
1,0.7457013275155826,3.0
0,0.0956833515919193,4.0
0,0.14320768318492305,5.0
0,0.23010926929642647,1.0
0,0.233194070267489,4.0
0,0.5548229738004454,1.0
1,0.8753271673897625,2.0
0,0.19949677038132102,5.0
0,0.03495437487106825,3.0
0,0.012355580567957058,3.0
0,0.0414625386848147,4.0
1,0.154870931206286,4.0
1,0.3321733409018473,2.0
0,0.08375867118368029,5.0
0,0.281983142714578,1.0
0,0.014746196541985737,3.0
0,0.06369112564812213,5.0
0,0.12983872270572322,3.0
0,0.08502192553212522,4.0
1,0.14519883043241041,5.0
0,0.09385815045572553,4.0
0,0.25909618482480257,6.0
0,0.04310669898997228,5.0
0,0.02217053740900999,2.0
0,0.07986269943795146,4.0
0,0.01062122476506283,1.0
0,0.04784392902758471,7.0
0,0.34624415389094304,4.0
1,0.2729184386979045,2.0
0,0.06429474729161098,7.0
1,0.9362788436583057,6.0
0,0.34188730708545373,7.0
1,0.6938324649008606,2.0
0,0.1149266076564397,2.0
0,0.13655383742655583,6.0
0,0.03750249775754159,2.0
0,0.02580958177882577,2.0
0,0.06715875466863314,6.0
0,0.024105247910498066,3.0
0,0.5487386753455675,5.0
0,0.23077363588036523,2.0
1,0.22289207395424895,3.0
0,0.025355117765688995,4.0
0,0.038741406840268104,4.0
0,0.2399201241399191,5.0
1,0.6381676675089909,4.0
0,0.20944214943877898,4.0
0,0.12696639143917793,2.0
0,0.17915677933488597,3.0
0,0.1650066315976448,4.0
0,0.024671421943913707,3.0
0,0.08238732198787183,2.0
0,0.07696812011946087,2.0
0,0.026089870049923785,2.0
0,0.015240155652820886,7.0
1,0.6945965036744032,3.0
0,0.39011430424845867,7.0
1,0.6060732366451722,2.0
0,0.03629172338201771,2.0
0,0.2046199085066131,4.0
0,0.274314140936559,6.0
1,0.4832684051794332,3.0
0,0.6112353767885362,4.0
0,0.2753144372753905,5.0
0,0.2844988358603138,6.0
0,0.23100957713555026,3.0
0,0.017260759257837644,7.0
1,0.1077713098056545,4.0
1,0.3522325692777054,1.0
1,0.4767350660194437,4.0
0,0.18052379001900204,7.0
1,0.6508976716442951,3.0
1,0.894408118755147,7.0
1,0.5723346314626316,6.0
1,0.43869788475226196,1.0
1,0.612744132757666,2.0
0,0.16861015411700983,4.0
0,0.10053122161566222,5.0
1,0.5184603884232312,2.0
1,0.9306689311156403,2.0
0,0.021392961580648243,5.0
0,0.2819742624705994,2.0
1,0.3188188738701536,1.0
0,0.030696420394528235,3.0
0,0.13773239074079585,3.0
0,0.04608946332458394,3.0
0,0.04733201400074202,7.0
0,0.024275850840633894,3.0
0,0.09668480390360006,2.0
0,0.24437435994698783,5.0
0,0.3008479585841008,2.0
0,0.5405253331821522,1.0
1,0.3998486389663725,1.0
0,0.25795116498051457,6.0
0,0.3662026305425937,6.0
1,0.8823064525260503,5.0
0,0.2104783419142741,1.0
0,0.19884856272112092,2.0
0,0.16948063265265487,1.0
1,0.15265718108987728,6.0
0,0.05109292602425271,6.0
0,0.1061565477072023,7.0
0,0.021281506651101803,2.0
1,0.3888218705397709,2.0
0,0.10824150654816657,5.0
0,0.1061565477072023,7.0
0,0.03710822419193326,7.0
0,0.06465187470145234,3.0
0,0.14961916870557215,2.0
0,0.39740297341851805,5.0
0,0.2615423486342882,1.0
0,0.022235955784032698,1.0
0,0.01256930602569053,3.0
0,0.1644846488147552,6.0
0,0.7294428505396009,6.0
1,0.6824187584552861,3.0
1,0.3769511056417146,7.0
0,0.27727865001081936,6.0
0,0.1916391386039589,7.0
0,0.3984020078393008,2.0
0,0.09902930088437223,1.0
0,0.055879749848978554,7.0
0,0.050541262531408615,2.0
0,0.015700290755325544,5.0
0,0.012206496168321885,4.0
0,0.4949854405528501,2.0
0,0.05509977158750515,4.0
0,0.046985124812239286,2.0
0,0.24710364726492182,7.0
0,0.40836781174988696,2.0
1,0.874897104893429,4.0
0,0.034915393449084904,2.0
0,0.026747672135090824,5.0
0,0.4397065590383674,4.0
0,0.3453845714046927,4.0
0,0.10169352391762251,1.0
1,0.8677319513188627,1.0
0,0.4354795013900136,7.0
0,0.020493727183135912,1.0
1,0.17273319471638385,4.0
1,0.6118826803591335,2.0
0,0.048315699340481334,6.0
0,0.09883870804359743,1.0
1,0.4057410266842004,6.0
0,0.19967449941999538,5.0
0,0.044891073075646104,2.0
0,0.015681819191477996,3.0
0,0.2811743106591954,3.0
1,0.71121134754354,1.0
0,0.10385266239726412,5.0
0,0.42052377623779075,1.0
1,0.6176705540420205,2.0
0,0.14819678160724206,4.0
1,0.2055734234841671,4.0
1,0.6785541123200003,1.0
1,0.16281524298969904,6.0
1,0.5259642516796772,7.0
1,0.5046023592981882,3.0
0,0.13440106265993423,6.0
1,0.6726453904363842,3.0
0,0.17441323489873883,7.0
1,0.3038209979514257,1.0
1,0.5386746028428678,5.0
0,0.18208008894589028,5.0
0,0.04847535384496681,7.0
0,0.10332955400596897,6.0
0,0.2946899297408434,1.0
0,0.33619998426365993,2.0
0,0.045276943452428824,7.0
0,0.08448713720925223,5.0
0,0.08526747906055913,6.0
0,0.04096230143444597,6.0
0,0.10888236084547444,7.0
0,0.34837179512669497,5.0
0,0.1892454355532697,5.0
0,0.13012977032157405,6.0
0,0.03379135877958692,6.0
0,0.03129932778403112,1.0
0,0.036119215981187655,6.0
1,0.7397442555576287,6.0
0,0.18212363104660265,4.0
0,0.7694067452375873,3.0
0,0.04350814653899432,1.0
0,0.14535815882058883,4.0
0,0.11383971365802065,6.0
0,0.09615981317001782,6.0
0,0.03506478109919469,5.0
0,0.046718847361636825,4.0
0,0.047096601739862944,3.0
0,0.05285546196758924,5.0
1,0.25569630822438744,1.0
0,0.1644741034125498,1.0
0,0.28758535158519394,6.0
0,0.5771085489337238,7.0
1,0.6170671481295164,7.0
1,0.8016280539274413,4.0
0,0.06648063723093232,1.0
0,0.13999002205661368,1.0
0,0.04821585138978363,4.0
0,0.08100222487475531,4.0
0,0.06557888463856976,4.0
0,0.012173433020608903,3.0
0,0.16543690475468684,7.0
0,0.021531187558133828,3.0
0,0.05733381633403699,7.0
0,0.10006357278007096,2.0
0,0.05011705716298435,6.0
0,0.2640413628125881,2.0
0,0.030947543941507918,7.0
0,0.0597807558861124,2.0
0,0.004118993589281497,2.0
0,0.3137532512302136,2.0
