ProdTaken,catboost_prediction,fold
1,0.6734200134243348,3.0
0,0.12394103901156087,7.0
1,0.1835805395842829,4.0
0,0.05650239204468001,1.0
1,0.506989724853297,4.0
0,0.7618183540367882,7.0
0,0.2486374423458686,7.0
0,0.2585307799135748,3.0
1,0.5342574135624923,5.0
0,0.1437067590594273,1.0
0,0.02203288891063203,3.0
0,0.04158280445255959,1.0
0,0.05904303121564959,4.0
0,0.04805093490641227,6.0
1,0.2872366891446053,1.0
1,0.47647770771619474,4.0
1,0.8114613876136084,7.0
1,0.028906120352346788,6.0
0,0.19976307015647116,5.0
0,0.18015939945450501,4.0
0,0.018112063753286906,4.0
0,0.19030642849945217,3.0
1,0.2407450857877658,1.0
0,0.08079823417023564,2.0
0,0.30830722918309994,6.0
0,0.062147695696971504,7.0
0,0.03972173165208806,3.0
0,0.024223404877685692,7.0
0,0.014654791121352314,5.0
1,0.7518630607264635,6.0
0,0.09469993510300963,3.0
0,0.12431739452387958,7.0
0,0.3548861114690258,7.0
0,0.22637180548763974,3.0
0,0.5792153841358749,1.0
1,0.8880208359540346,6.0
0,0.2436036553569684,5.0
0,0.04078597613833659,4.0
0,0.02745384420730302,1.0
0,0.022181280542549902,6.0
1,0.13328975830831052,3.0
1,0.43791403203208545,5.0
0,0.0794076731747922,5.0
0,0.23564514192752042,2.0
0,0.01437241673102066,7.0
0,0.04386655983112637,2.0
0,0.11502531002378004,7.0
0,0.06437712606409107,4.0
1,0.1637949380674511,4.0
0,0.05785835831033784,6.0
0,0.31969640576986846,2.0
0,0.03597552115293216,6.0
0,0.033566885303743486,2.0
0,0.08888085163522108,2.0
0,0.011346803996657263,2.0
0,0.036823632549967414,7.0
0,0.4218050110347331,1.0
1,0.20911003398184796,3.0
0,0.044844471861330615,3.0
1,0.9157401016440471,6.0
0,0.2587456752433427,7.0
1,0.6832122369855501,6.0
0,0.0975096107278261,7.0
0,0.07996207113258223,7.0
0,0.05153518112466673,1.0
0,0.030521519700042844,2.0
0,0.07744728529201872,1.0
0,0.023545660813528727,3.0
0,0.6001741352646504,3.0
0,0.25514598465574745,5.0
1,0.2535069636557817,1.0
0,0.03103965986915516,3.0
0,0.06619567806943877,2.0
0,0.26301792915647687,3.0
1,0.6705894431387002,6.0
0,0.24194381711093624,7.0
0,0.14020353758273177,6.0
0,0.1606521509166913,5.0
0,0.21267930419677974,2.0
0,0.027100924675644737,7.0
0,0.11009658268274897,3.0
0,0.09548270740890868,2.0
0,0.031138143149353627,4.0
0,0.017950067789442314,4.0
1,0.633648909681931,7.0
0,0.35383841844508807,4.0
1,0.6064281362632739,7.0
0,0.03904816920625689,3.0
0,0.21756389415976188,4.0
0,0.28602904806608215,5.0
1,0.5689591088387528,4.0
0,0.5970926069655164,6.0
0,0.2828461584972953,6.0
0,0.3205810245680898,5.0
0,0.33135600099472595,1.0
0,0.048382841576721035,1.0
1,0.09612192520198755,7.0
1,0.34008159507138064,7.0
1,0.48375497936951145,5.0
0,0.21306648365991063,2.0
1,0.6530979945058607,5.0
1,0.8811270732919085,2.0
1,0.4531867085381704,2.0
1,0.35212403540953685,5.0
1,0.4376194570846017,5.0
0,0.17243146271143098,2.0
0,0.13410494415700855,3.0
1,0.42665152606012546,3.0
1,0.9549876273221645,7.0
0,0.016093357747382513,7.0
0,0.3354425517203438,7.0
1,0.3698025206729581,2.0
0,0.028480499195518417,3.0
0,0.13923477597368678,7.0
0,0.048630622999316614,5.0
0,0.0484824323718416,6.0
0,0.02721425198345767,7.0
0,0.11950125090956229,1.0
0,0.14703100789258208,2.0
0,0.3164585413770532,3.0
0,0.29259859462917737,7.0
1,0.38142839918510946,7.0
0,0.2969312873047626,5.0
0,0.352457669430945,3.0
1,0.8773936043441349,1.0
0,0.27931076989895653,3.0
0,0.22113775116030643,6.0
0,0.13959022178628047,4.0
1,0.15911115327486028,7.0
0,0.032557679684873386,6.0
0,0.09290427603563742,3.0
0,0.03338073835338012,7.0
1,0.41581716598407836,7.0
0,0.12232590913690382,7.0
0,0.1063287572125945,1.0
0,0.04906039161955553,2.0
0,0.07838741936336316,5.0
0,0.19814709637105565,4.0
0,0.35364880322697473,2.0
0,0.30368388775671806,3.0
0,0.015130131045186554,3.0
0,0.02379925809713379,5.0
0,0.21811000053453117,2.0
0,0.7304218752936228,4.0
1,0.6939725537344613,6.0
1,0.35100147130186127,4.0
0,0.39125409938573136,6.0
0,0.18055129082896276,5.0
0,0.32553492815071866,5.0
0,0.087141823197954,7.0
0,0.05126230339845042,2.0
0,0.03967837151382201,2.0
0,0.012190073946141555,5.0
0,0.030229122393363537,1.0
0,0.5079923916838343,4.0
0,0.06222829284436876,6.0
0,0.04838888090716341,7.0
0,0.28227261826000455,7.0
0,0.43070782065136476,1.0
1,0.8217594093474299,5.0
0,0.03754680352431853,4.0
0,0.02972935088865546,3.0
0,0.41245999530555494,3.0
0,0.3332714041229496,5.0
0,0.1492444780220101,5.0
1,0.8806940072780548,7.0
0,0.4166352106543024,4.0
0,0.04093869539367763,1.0
1,0.1857466647337238,2.0
1,0.6249609019312076,6.0
0,0.048869863377394726,3.0
0,0.11385110109218027,6.0
1,0.36354326001998005,4.0
0,0.25108870305989606,2.0
0,0.07722631848664799,6.0
0,0.01738568901142396,6.0
0,0.46438183437978503,2.0
1,0.6650112861391018,7.0
0,0.054304900222253656,4.0
0,0.4442081941301663,6.0
1,0.6523531287249155,7.0
0,0.1319308807821637,3.0
1,0.28500075230947464,2.0
1,0.5804042184989915,4.0
1,0.18979552448984927,6.0
1,0.4710716617636868,7.0
1,0.5935014160381323,3.0
0,0.09915412178044208,2.0
1,0.6506968813091513,4.0
0,0.19435938771756292,2.0
1,0.20463451765832877,6.0
1,0.5365176128664094,6.0
0,0.1982804225137385,5.0
0,0.04701823594505119,7.0
0,0.043358146871499116,1.0
0,0.26383308972958364,2.0
0,0.3702290114838381,4.0
0,0.04158280445255959,1.0
0,0.09234057084468923,6.0
0,0.06283095357173815,6.0
0,0.03561407193985254,4.0
0,0.08352372424469823,2.0
0,0.24232883919911546,3.0
0,0.17292396220624948,4.0
0,0.09624779819593095,4.0
0,0.02559152542200394,7.0
0,0.04459615988763773,5.0
0,0.024378012843770475,2.0
1,0.7316666410797709,3.0
0,0.14829889250737233,2.0
0,0.6319501401512831,7.0
0,0.03534860318170535,7.0
0,0.10152230403749704,6.0
0,0.1427849387034647,1.0
0,0.07669921271550931,2.0
0,0.023608804827041772,6.0
0,0.09113722681446444,7.0
0,0.03643684530381975,6.0
0,0.05226966975173884,4.0
1,0.24348702567162014,5.0
0,0.12464234105074658,2.0
0,0.3419547199872514,7.0
0,0.6676322956552242,7.0
1,0.6098243043531278,1.0
1,0.8021465746496479,5.0
0,0.04518536209970699,2.0
0,0.0993019959520184,3.0
0,0.03229739375093683,5.0
0,0.07882221618623898,6.0
0,0.0666736259634392,7.0
0,0.015868653312197813,4.0
0,0.11382836437775022,1.0
0,0.035356015279587524,2.0
0,0.057678627391405696,4.0
0,0.0635987387531778,7.0
0,0.046690079552134216,7.0
0,0.2994720371092685,7.0
0,0.039652497139438005,5.0
0,0.06657170051878335,2.0
0,0.0038457069060447552,6.0
0,0.250387093445312,4.0
0,0.09900356692894494,7.0
0,0.14914334506205482,5.0
0,0.0686250490864497,1.0
0,0.1598407269904374,3.0
0,0.014698057528701283,6.0
0,0.045103770629562945,1.0
0,0.021898274405108276,2.0
0,0.048677967224831156,6.0
0,0.06114300892652617,2.0
0,0.007167357243713174,2.0
0,0.22522716447302782,2.0
1,0.7253456026194118,4.0
0,0.044534710784197615,5.0
0,0.457995449539774,3.0
0,0.04679487808395749,2.0
0,0.025073301658464903,2.0
0,0.18477572015625118,6.0
0,0.08890027874993532,3.0
0,0.0775848464006869,5.0
0,0.044582980737747364,3.0
0,0.041672713356195226,5.0
0,0.16800131415419076,2.0
0,0.16928007202734643,2.0
0,0.12498647597341822,1.0
0,0.01908615480206822,3.0
1,0.3101644448923446,7.0
1,0.3863713117028413,7.0
0,0.05526336110253474,4.0
0,0.03512766916647188,3.0
0,0.02371828272156772,1.0
0,0.13510260238247596,1.0
0,0.6009914160045634,1.0
0,0.11198613864286117,6.0
0,0.015446722137736466,2.0
1,0.2097024730267254,7.0
0,0.029698263626950498,6.0
1,0.7919544588707919,5.0
0,0.15117223990043605,6.0
0,0.04343379357027025,1.0
0,0.029445073070427753,5.0
0,0.3974673590362613,6.0
0,0.05388377320442707,5.0
0,0.06431552294671515,4.0
0,0.4766042607112432,2.0
0,0.052633894926483016,7.0
0,0.04210187082216321,5.0
0,0.059627067099036764,2.0
0,0.04231698539423159,7.0
0,0.06177826770728847,1.0
0,0.05926355658104232,5.0
0,0.08005947149717983,7.0
0,0.01114500228202191,3.0
1,0.04555411951825769,3.0
0,0.02023233461556261,6.0
0,0.0593112646291092,1.0
0,0.03343004785113628,2.0
0,0.12846135257147315,7.0
0,0.1516782124490093,6.0
0,0.010401997645478474,6.0
1,0.11039901419160493,6.0
0,0.15175548513460996,2.0
0,0.12194889274510948,4.0
1,0.4565972140452928,5.0
1,0.4175542652158517,1.0
0,0.3635449975533097,3.0
0,0.12411468076278921,7.0
1,0.7773900335198723,4.0
0,0.6791791991011813,1.0
0,0.05162625293926764,6.0
0,0.05976188816413657,7.0
0,0.01625800080543099,4.0
0,0.3255397302354602,1.0
0,0.025696772464018757,6.0
0,0.0643927615388748,1.0
0,0.024884964667468045,4.0
0,0.020040188204402305,5.0
0,0.2556979418376501,5.0
0,0.09145814995211682,5.0
0,0.07019072529584673,6.0
0,0.4139673661414141,5.0
0,0.3504472781509571,6.0
0,0.025209155337666964,5.0
0,0.12212321008617641,5.0
1,0.12351869951260003,4.0
0,0.050791607677740484,2.0
0,0.037884941678049955,1.0
0,0.027457567038140927,6.0
0,0.010227955406848883,3.0
0,0.14040541972804785,1.0
0,0.04701167829600963,4.0
0,0.03259600393320957,3.0
0,0.03424788646584606,5.0
0,0.04325177841675452,6.0
0,0.039122375322665666,4.0
0,0.22735333218885556,7.0
0,0.6966320343484075,4.0
0,0.6656051735705535,2.0
1,0.4277362568837994,1.0
0,0.07050674332985703,5.0
1,0.4019438776936971,4.0
0,0.009924508234273597,7.0
0,0.0662377750792101,1.0
0,0.10505202609073808,4.0
0,0.030972008500101948,2.0
1,0.5178414232688602,1.0
0,0.018534336900100493,6.0
0,0.06424925985439017,3.0
0,0.35834134333145307,6.0
0,0.030738433658928067,5.0
0,0.06371435405826455,7.0
0,0.34760839957185513,5.0
0,0.022022496707226478,5.0
0,0.0792916017552117,7.0
0,0.06626219608047697,1.0
0,0.06875943036592333,4.0
0,0.16464261488308138,5.0
0,0.04493899557000899,2.0
0,0.02761449813819447,2.0
1,0.552906480587575,7.0
0,0.1491393544668036,3.0
0,0.047654754736279344,2.0
0,0.04940285431031429,4.0
0,0.0498152538133293,7.0
0,0.027026461147958848,3.0
0,0.28337890174385766,4.0
0,0.05808737888860325,5.0
0,0.08478641635350206,1.0
0,0.06555220339099886,3.0
0,0.05089674392375706,6.0
0,0.13515259934488177,4.0
0,0.04695072904145536,3.0
0,0.021996959219844226,5.0
0,0.0441667103690723,4.0
0,0.016515569125838098,4.0
1,0.4150236807717606,3.0
0,0.1651783545856332,2.0
1,0.7659069229971145,3.0
0,0.09594781581168318,2.0
0,0.040559363235962514,3.0
0,0.14783459564270793,1.0
0,0.0916743432160457,4.0
1,0.6808547035703286,2.0
1,0.7071501413068846,1.0
0,0.13792749040324526,4.0
0,0.05289086178695415,3.0
0,0.028281005274212328,5.0
0,0.02451155900433213,6.0
0,0.0491064514054297,5.0
0,0.10682305288909638,3.0
0,0.01917412796601281,1.0
0,0.05651410320097918,3.0
0,0.1341164229966601,7.0
0,0.510033439747815,7.0
0,0.018865608591565976,2.0
0,0.3032275121924918,2.0
0,0.01956641122881676,1.0
0,0.03099866571084756,4.0
0,0.032542464017558476,1.0
1,0.27400567058777864,5.0
0,0.10055529791785962,2.0
1,0.30736675033646377,1.0
0,0.04571003058539492,3.0
0,0.38001479869695637,2.0
0,0.47467334396027866,2.0
0,0.0321057591607499,4.0
0,0.025924345714770692,3.0
0,0.22735167610421178,2.0
0,0.0382394407160012,1.0
0,0.0246601586751056,3.0
0,0.03240454763711489,2.0
0,0.1740772332534427,6.0
0,0.047240139143106145,1.0
0,0.06800340618872287,3.0
0,0.020682638230485353,2.0
0,0.054586409743780005,3.0
0,0.044738843185694155,1.0
0,0.03379364607896965,2.0
0,0.1761511621490714,6.0
1,0.3352968932501727,1.0
0,0.06277625758688404,2.0
0,0.023260852433638686,6.0
0,0.03922863330461419,1.0
0,0.010121862152177434,6.0
0,0.041753819249531074,1.0
0,0.08909694164032214,4.0
0,0.06325416482465963,4.0
0,0.019020557413928024,2.0
0,0.057015316101443225,4.0
0,0.08650319328265674,7.0
0,0.04225574137474258,2.0
0,0.17807044721736903,6.0
1,0.24209292968625284,5.0
1,0.7280208038831786,6.0
0,0.25501848964063933,7.0
0,0.17745893988777733,3.0
1,0.34004259968603057,4.0
0,0.05828098605844814,3.0
0,0.12529652374557268,5.0
0,0.11462163299711998,7.0
0,0.02386014792829858,6.0
1,0.025511706799344003,3.0
0,0.08629120940144382,4.0
0,0.28366070479861055,1.0
0,0.42502103270273167,7.0
0,0.01667485940023545,2.0
0,0.02526147252360952,4.0
0,0.038475984525841174,7.0
0,0.012925690303705537,5.0
0,0.03566906130981846,3.0
0,0.022047924192776267,1.0
0,0.028636945499414937,6.0
0,0.019509609097216586,5.0
1,0.3544837857504571,2.0
0,0.11559881473883923,6.0
0,0.10718916330613486,4.0
0,0.13715766301390653,5.0
0,0.0437189019509436,3.0
0,0.011502879325035572,2.0
0,0.18525523117853684,6.0
0,0.03353878008223603,6.0
0,0.06700274664951401,7.0
0,0.016338413476191686,3.0
0,0.1271965734913939,1.0
0,0.2432365028470216,1.0
0,0.5951045808176467,6.0
0,0.03310323014299285,5.0
1,0.045938312910152955,7.0
0,0.07501486999065729,7.0
1,0.04873363064661948,2.0
1,0.5738165032214255,6.0
0,0.16788996422979496,3.0
0,0.0266172289023167,7.0
0,0.09397986198927993,7.0
0,0.05485398563081032,5.0
0,0.037577626105451754,2.0
0,0.025215767946233175,3.0
0,0.8112456126164094,4.0
1,0.7866175117785429,2.0
1,0.22270383335581623,2.0
0,0.4403012611124245,7.0
0,0.015805365184281515,6.0
0,0.15234470195997477,3.0
0,0.02978419458815029,2.0
0,0.014589264702339923,2.0
1,0.0786393036594203,4.0
0,0.14709717729102684,5.0
0,0.24986828198842637,4.0
0,0.05853344661311245,3.0
0,0.08528527230620718,1.0
0,0.028664297698702965,1.0
0,0.021600748113623645,3.0
0,0.057197221342842275,7.0
0,0.01093741770577823,6.0
0,0.011187072770103756,6.0
0,0.09070516242791278,1.0
1,0.04774516232300192,1.0
0,0.037515109142411955,4.0
0,0.022619750832230726,7.0
0,0.0632404261914952,5.0
0,0.12970570820511917,1.0
0,0.14887653240397336,2.0
0,0.055182999492992275,3.0
0,0.15122069243268915,1.0
0,0.009578814041401783,5.0
0,0.037053867978215756,1.0
0,0.02582836373194952,7.0
0,0.1562364707942977,6.0
0,0.041121377281399446,1.0
0,0.012965452189691435,5.0
0,0.028399645203644297,6.0
0,0.046159778870315644,7.0
1,0.08107636608738258,6.0
0,0.0369841305866562,4.0
0,0.07212604758696704,2.0
0,0.029407706129803427,6.0
0,0.021996831531048602,6.0
0,0.043238401426064395,5.0
0,0.22742432398541082,3.0
0,0.18927297313715866,3.0
0,0.09518272401855511,7.0
0,0.04447771626772765,5.0
0,0.04893102379175467,7.0
0,0.03772666328316943,6.0
0,0.09968947356285165,4.0
0,0.023993385050441084,1.0
0,0.11244177513723495,3.0
0,0.053994967686377085,2.0
0,0.07716887803835647,1.0
0,0.01917412796601281,1.0
0,0.008676793314393682,7.0
0,0.01626541824383401,4.0
0,0.04392064510035893,2.0
0,0.01731491618879331,5.0
0,0.08191671719145008,6.0
0,0.04119413527467186,6.0
0,0.11432905665794617,4.0
0,0.044222580057138396,3.0
0,0.07615374481549254,7.0
0,0.03751377207808323,7.0
0,0.03986011629320425,1.0
0,0.05369370402497565,6.0
0,0.04574253878648442,1.0
0,0.06179470673213801,1.0
0,0.10187815842381401,7.0
0,0.12036440226962115,1.0
0,0.01616504677245431,2.0
0,0.10426690159338246,5.0
0,0.024690766045797244,2.0
0,0.10631363605212037,5.0
0,0.12206244882836059,4.0
0,0.24626450397662025,5.0
0,0.43493366379812665,2.0
0,0.03359342628190657,2.0
0,0.13128353618942268,5.0
1,0.09834336628647836,7.0
1,0.658723155973193,4.0
0,0.14177500172420315,6.0
0,0.055767369105350205,2.0
0,0.19195594304551616,5.0
0,0.01527647336252445,2.0
1,0.3177840778877944,5.0
0,0.47807604444227497,3.0
0,0.01604506624983758,6.0
0,0.01395647005036075,3.0
0,0.0608239522656687,6.0
0,0.006190396206534468,3.0
0,0.11265817295303247,1.0
0,0.129529374911511,4.0
0,0.007342234451172388,5.0
0,0.046897067872970946,6.0
1,0.41768666881040356,6.0
0,0.014591480750824474,3.0
1,0.17523572322185849,5.0
0,0.05099344365640447,1.0
1,0.21844836445678173,1.0
0,0.026463169570970446,3.0
1,0.138797491950274,5.0
0,0.014228776310643145,5.0
0,0.25171159610547267,7.0
0,0.01834001520299143,2.0
0,0.02205324051281829,2.0
0,0.011691200192999029,3.0
0,0.12159693394733047,6.0
0,0.07201869437228256,2.0
0,0.06673596583742611,7.0
0,0.021197716335719253,4.0
0,0.06891340149768489,6.0
0,0.02477192712666013,6.0
0,0.012547971746151989,5.0
0,0.006453671325166773,7.0
0,0.020761449820989042,1.0
1,0.06129976161066584,5.0
0,0.0566907918514859,2.0
0,0.01899268416045318,3.0
0,0.11819371058701246,2.0
0,0.16298189574729086,2.0
0,0.06398214561473084,6.0
1,0.45014782643917545,1.0
1,0.45550259507892016,4.0
0,0.03813873945042341,4.0
0,0.028766350981953237,5.0
0,0.022288898117948996,3.0
1,0.6353245044361834,2.0
0,0.038474958855183046,3.0
0,0.03716162746548554,2.0
0,0.06405645429087312,6.0
0,0.09027702117137686,2.0
0,0.11431505813951066,7.0
0,0.0393810615861323,6.0
0,0.0865711250935662,7.0
0,0.012367235725895181,3.0
0,0.016511881182101465,7.0
0,0.010512515506759976,6.0
0,0.07802241060170985,1.0
0,0.06108894936826144,1.0
0,0.01708318944281875,5.0
0,0.022467608803342577,4.0
0,0.0645220552526924,4.0
0,0.1940091040903272,3.0
1,0.18700590852034493,2.0
0,0.04824944654664522,7.0
0,0.13376306936928375,4.0
0,0.3424866874295025,2.0
0,0.07030785461371691,3.0
0,0.06639533426742386,4.0
0,0.025344931403446028,5.0
0,0.09669708039088315,7.0
1,0.20373581273666116,1.0
1,0.14735603168539263,7.0
0,0.2682944759143241,5.0
0,0.032124656064686764,5.0
0,0.057565240371114504,7.0
1,0.7994118790492829,1.0
0,0.20940022644611,6.0
0,0.06653499170404739,4.0
0,0.11942392131795308,4.0
0,0.10506776407008615,6.0
0,0.14845410279377425,5.0
1,0.17257661352864187,5.0
0,0.07970131660727053,3.0
0,0.04620544386706396,6.0
0,0.249467569036439,4.0
0,0.05204141622468867,5.0
0,0.1266233252773011,7.0
0,0.08732239908294848,5.0
0,0.026546242218778014,2.0
0,0.053603146080408344,6.0
0,0.4778753273439272,4.0
0,0.07326011105871968,4.0
1,0.08924807033555936,7.0
1,0.27209114422282354,2.0
0,0.062224252080060535,4.0
1,0.49906770949643786,2.0
1,0.08853234508379583,3.0
0,0.16293439423693393,6.0
0,0.14445185790436693,4.0
0,0.23010108499424095,3.0
1,0.5032150033093556,1.0
0,0.08783221729385464,2.0
0,0.029928684469241944,4.0
0,0.04617251583061279,7.0
0,0.05470205818182747,2.0
0,0.037884941678049955,1.0
0,0.10803674596918167,5.0
0,0.071978557368368,2.0
0,0.02748340364623288,7.0
0,0.22886065250911886,3.0
0,0.03874738064272537,4.0
1,0.2473214374018708,5.0
1,0.3771853387087791,3.0
0,0.016757901160607356,4.0
0,0.06111142277214232,1.0
0,0.08184722589138824,6.0
1,0.47145017358087404,4.0
0,0.15700812271803274,5.0
0,0.07591365350374088,5.0
0,0.08790509257816459,7.0
0,0.1645410485410499,2.0
0,0.019630571133757938,7.0
0,0.02481981622540634,6.0
0,0.23207976687686646,2.0
0,0.05915801542394676,4.0
0,0.01164181574327068,7.0
0,0.0918875782113675,2.0
0,0.09893519344420046,6.0
0,0.0669400148907282,6.0
0,0.02691746660659807,2.0
0,0.10776031773191738,1.0
0,0.00767012130612989,7.0
1,0.08388885558293357,3.0
0,0.0999536046564192,1.0
0,0.02633899892626164,3.0
0,0.11611206865099861,1.0
0,0.2301416410049154,5.0
0,0.1566206960258745,3.0
0,0.5331388162111305,2.0
0,0.30515851765506746,3.0
0,0.06299926397581339,1.0
0,0.03092577347214091,5.0
0,0.101058238145003,7.0
0,0.023821333591761255,7.0
0,0.04057460078430606,2.0
0,0.021288068246137135,7.0
0,0.0593860864192046,7.0
0,0.0348422707526247,5.0
0,0.06325166440633562,7.0
0,0.539870309062969,7.0
1,0.25890210764577287,7.0
0,0.018121078935466235,7.0
0,0.01979649446228535,1.0
1,0.12319367455547423,5.0
0,0.014946278724115683,2.0
1,0.13449113956606407,7.0
0,0.09405738835530024,6.0
0,0.01812782795375784,4.0
0,0.030264713479088826,2.0
0,0.035485308009618625,7.0
0,0.024251157908120408,1.0
0,0.2721967753493448,1.0
0,0.007169265544159076,5.0
0,0.028227817059456116,3.0
0,0.058777837538496774,2.0
1,0.012689027600751,2.0
0,0.026724716372931497,4.0
0,0.019227602492331974,4.0
0,0.014635715024094711,6.0
0,0.10054888541582288,2.0
0,0.07767867641587048,3.0
0,0.1396787964288524,1.0
0,0.0552761959881605,1.0
0,0.28006481767114333,2.0
0,0.028440207542377374,3.0
0,0.015138000509990509,7.0
0,0.028013854164239356,2.0
0,0.0821739086886426,7.0
0,0.15770039613594636,5.0
1,0.056582251263976306,3.0
1,0.46792855040581055,1.0
0,0.08318870475087731,4.0
0,0.10088303077666602,7.0
0,0.06873584947406804,6.0
0,0.18870956362607685,5.0
0,0.06649157512238332,1.0
0,0.02360754407192591,5.0
0,0.20661147250334577,3.0
0,0.026255423882257566,6.0
1,0.1292241470858157,1.0
0,0.05701745123222355,2.0
1,0.032330068305885425,5.0
0,0.032451934133325734,1.0
0,0.011310532827862074,4.0
0,0.07243533216920746,1.0
1,0.1143961395953048,4.0
0,0.4934906172308195,6.0
0,0.09081996681184981,1.0
0,0.0974555938028616,2.0
0,0.07601081939368944,2.0
0,0.08435716345320662,2.0
1,0.3721664700284456,1.0
0,0.044575302424070276,2.0
1,0.7828746882358917,7.0
0,0.27266286170073034,3.0
0,0.08083927599019586,7.0
0,0.1270233782466703,1.0
0,0.04100431957723776,6.0
0,0.05146115074421087,7.0
0,0.03525292292694236,1.0
0,0.029190524706509676,6.0
0,0.05104509837520488,3.0
0,0.033221398445677994,2.0
0,0.15847402860176915,4.0
0,0.024305051326207177,2.0
0,0.0854617278347105,5.0
1,0.1026976535413431,6.0
0,0.021484854814949886,5.0
0,0.05120880100990956,3.0
0,0.16075397195968036,2.0
1,0.4726181578603651,7.0
0,0.05898338741413013,3.0
0,0.020584277791223304,5.0
0,0.0411898158496797,7.0
1,0.23076243418448508,1.0
0,0.37960575340423225,7.0
0,0.011607605377516608,2.0
0,0.3336216762010507,7.0
0,0.0230479229856963,3.0
0,0.008668771570830442,6.0
0,0.1819517608871494,6.0
0,0.07036470222274635,4.0
1,0.08382340066765417,6.0
0,0.026555052328461067,2.0
0,0.0732251059337868,3.0
0,0.016514931327577694,4.0
0,0.040597848290545566,1.0
0,0.016133971731315845,2.0
0,0.013636556615900098,6.0
0,0.017303324625478917,3.0
0,0.4046449209501783,6.0
0,0.06105127823332402,4.0
0,0.4468190420159378,3.0
0,0.13117508954870197,4.0
0,0.0210913943094665,4.0
0,0.13478522302392396,4.0
0,0.05742684396722296,1.0
0,0.03186178296412154,3.0
0,0.018670927163936424,2.0
0,0.02880018420514685,1.0
0,0.1072057040068956,1.0
1,0.46792855040581055,1.0
1,0.18556021576747347,2.0
0,0.058263659290400324,1.0
1,0.5204406752393891,2.0
0,0.02624753199039836,1.0
0,0.08603693125534206,6.0
0,0.020815380708657825,2.0
0,0.049228014244014115,5.0
0,0.13168097061217135,4.0
0,0.008498607002551093,5.0
0,0.021841902838908134,3.0
0,0.17178399795047025,1.0
0,0.08249750138271048,5.0
0,0.016830876800695813,5.0
0,0.041953980996080456,5.0
0,0.017464134387352736,6.0
0,0.12555999103083412,5.0
0,0.04177729865840804,1.0
0,0.013774840308897276,6.0
0,0.037406394951397075,7.0
0,0.04884631333183932,5.0
1,0.38293048184189243,5.0
0,0.03141766838778453,2.0
0,0.04596571677771164,3.0
0,0.029106819734630175,5.0
0,0.04802377884493226,7.0
0,0.2937569689447656,3.0
0,0.029744744013062728,7.0
0,0.04570581015258026,7.0
0,0.016692191703515703,7.0
0,0.016899215297174187,6.0
0,0.017880859042981864,3.0
0,0.11371184397986923,2.0
0,0.5474621550966929,3.0
0,0.2540275887922847,7.0
0,0.13054397814125232,5.0
0,0.01561148025234564,3.0
1,0.6925148198272691,7.0
1,0.09330032984024907,3.0
0,0.12161457624707396,6.0
0,0.15272098921846622,4.0
0,0.05979096004940498,3.0
0,0.4053278842896134,7.0
1,0.4792569716877082,4.0
0,0.08142175470612661,6.0
1,0.10225499417882745,2.0
0,0.018454897141549846,4.0
0,0.12557012330041506,4.0
0,0.1797181814299184,4.0
0,0.045415842892823396,1.0
0,0.1985871073992451,6.0
0,0.35804456361475584,3.0
1,0.033943226195857,3.0
0,0.027511428971268057,3.0
1,0.2795321976984145,2.0
0,0.1369987715703011,7.0
1,0.6700139586545196,3.0
0,0.015657331311101117,3.0
0,0.15852688337359888,5.0
0,0.10793877962524186,7.0
0,0.020900486423182457,4.0
0,0.05131411727412984,1.0
0,0.3579638827007831,1.0
0,0.06422729028368511,1.0
0,0.07908218600790197,6.0
0,0.025310514233896544,3.0
0,0.006992430869847694,6.0
0,0.1881542654283265,1.0
0,0.10850119671108259,1.0
0,0.04087793476053116,1.0
1,0.3034836766445916,4.0
0,0.03868987590857933,5.0
0,0.08682194450426244,4.0
0,0.14774198182832954,4.0
0,0.020045083562123478,2.0
0,0.1837618907037494,1.0
0,0.6205086548197577,3.0
0,0.17004266164704063,4.0
0,0.00774890490892152,2.0
0,0.01523113723319286,1.0
0,0.03252186579647569,6.0
