ProdTaken,catboost_prediction,fold
1,0.7107176244157343,7.0
0,0.12735193936931982,1.0
1,0.10739519006406126,2.0
0,0.05961212224446815,4.0
1,0.39942255961993295,4.0
0,0.6471809291334426,3.0
0,0.42556576916848177,6.0
0,0.2723530840666239,3.0
1,0.44775311715556043,3.0
0,0.1300013105537109,5.0
0,0.03175005511694582,4.0
0,0.050191845768864,3.0
0,0.06445848540232137,3.0
0,0.04703986872013219,6.0
1,0.29586930932239447,4.0
1,0.30347001865952195,6.0
1,0.7362311372699927,3.0
1,0.04784697372508892,1.0
0,0.21144370684273275,2.0
0,0.3506832329198853,2.0
0,0.054293560350060825,5.0
0,0.2197172330014837,5.0
1,0.2100444116157922,5.0
0,0.10275218794769735,5.0
0,0.23989277530947142,7.0
0,0.05295236548188384,2.0
0,0.09683651750169987,3.0
0,0.022082816449467357,6.0
0,0.027852366752788935,4.0
1,0.7683777271209481,1.0
0,0.09849635440212556,4.0
0,0.07055696051893505,6.0
0,0.2394143612807671,4.0
0,0.2117587781148628,3.0
0,0.7037490087586609,7.0
1,0.8055520232172751,2.0
0,0.059105784665362086,7.0
0,0.04171395805234287,1.0
0,0.02394874108623306,1.0
0,0.030843466324654317,3.0
1,0.08432287216995986,4.0
1,0.5254645367808685,5.0
0,0.08355892726182455,3.0
0,0.31137352631869974,6.0
0,0.027480828409688997,1.0
0,0.047224236882419765,5.0
0,0.09364799705948271,7.0
0,0.055704572401950515,6.0
1,0.09102166813191762,3.0
0,0.20199796277407106,3.0
0,0.21045684264648568,2.0
0,0.06379000277650512,1.0
0,0.0431789119235537,1.0
0,0.07066589709225474,3.0
0,0.006847428274733052,7.0
0,0.043495133914970466,7.0
0,0.3503991149487846,7.0
1,0.18301713660701313,2.0
0,0.07663647663710967,1.0
1,0.9197642538169161,6.0
0,0.2924281024802524,3.0
1,0.7814440035032338,7.0
0,0.08922127192336557,4.0
0,0.10175256950190885,2.0
0,0.02809439003516849,6.0
0,0.023296558501824896,6.0
0,0.06436663965313535,4.0
0,0.03450850941576208,1.0
0,0.566414338954238,7.0
0,0.2589144133373748,2.0
1,0.29593907037531414,1.0
0,0.031954988398031056,5.0
0,0.051843894791638034,1.0
0,0.20584149413154312,7.0
1,0.6234084671989957,2.0
0,0.20450441112079784,5.0
0,0.09512433414690019,6.0
0,0.177791478139719,3.0
0,0.08729438636308423,7.0
0,0.023904320606579956,7.0
0,0.05675108206552854,7.0
0,0.08503112714976085,3.0
0,0.030029524691587244,2.0
0,0.057640401419637874,7.0
1,0.6089557481479105,7.0
0,0.3622570591600221,5.0
1,0.627579861803611,4.0
0,0.03808466055519145,7.0
0,0.24831390445140036,1.0
0,0.19888787597165083,3.0
1,0.7663795074743294,5.0
0,0.55064977513735,2.0
0,0.3548227029344793,2.0
0,0.28370930394994165,4.0
0,0.35313863243275273,4.0
0,0.04177874523005168,1.0
1,0.1095122426065285,7.0
1,0.3884534236588303,2.0
1,0.5186757466280315,1.0
0,0.1448493818482991,7.0
1,0.4938327685665417,2.0
1,0.8387750771735001,6.0
1,0.4937201433650072,7.0
1,0.33656704231829043,2.0
1,0.5093840558573607,1.0
0,0.1489858666342098,1.0
0,0.11528936687102743,3.0
1,0.39503050793755007,7.0
1,0.9343413736268682,2.0
0,0.029625621678228412,1.0
0,0.33329767997465426,2.0
1,0.2547687720040361,2.0
0,0.04045580103577797,1.0
0,0.1304299027375668,3.0
0,0.04143457572183744,2.0
0,0.03857873285502807,4.0
0,0.025721582475915078,1.0
0,0.06842994880718545,2.0
0,0.15708351643221935,1.0
0,0.3381459686524353,4.0
0,0.47739403536604713,3.0
1,0.33136163814186476,1.0
0,0.323080024723757,7.0
0,0.36757140711217257,3.0
1,0.976035423127352,5.0
0,0.2508012947041982,2.0
0,0.14001217856553075,5.0
0,0.11213603817576664,7.0
1,0.1833508801374007,2.0
0,0.05885593709802276,5.0
0,0.11243981122348004,1.0
0,0.023714968527936087,4.0
1,0.40243846376657916,3.0
0,0.06173635952384404,4.0
0,0.09132440109458476,6.0
0,0.031545566368500595,6.0
0,0.14845071291697448,6.0
0,0.1420204134434241,2.0
0,0.44244403013690103,1.0
0,0.3174731211429004,6.0
0,0.021245122307829756,3.0
0,0.022495015102017055,7.0
0,0.18977431769572708,2.0
0,0.6986631829749426,2.0
1,0.597441000932962,3.0
1,0.2365291225898747,7.0
0,0.25836193795765794,4.0
0,0.12903247075762736,5.0
0,0.499245261691381,6.0
0,0.09701702161885203,1.0
0,0.0894133152476016,1.0
0,0.06930517704499384,5.0
0,0.03584422762463634,3.0
0,0.029638026281934734,1.0
0,0.4752676751173169,3.0
0,0.10283346815583654,3.0
0,0.04493448525115682,6.0
0,0.3525749133998688,3.0
0,0.4293616231912216,1.0
1,0.8815427989639509,5.0
0,0.03468384381925956,7.0
0,0.01496643966945182,6.0
0,0.3663115693545314,2.0
0,0.32313926742354576,6.0
0,0.15369746219904826,3.0
1,0.8436663135550893,3.0
0,0.4147013652771235,7.0
0,0.04048469911971178,3.0
1,0.19526196523558503,7.0
1,0.6268901521640856,1.0
0,0.06763002937980171,5.0
0,0.11347158633349459,3.0
1,0.46670379588261196,5.0
0,0.143164428270072,4.0
0,0.061492280887142585,1.0
0,0.03145022512963638,4.0
0,0.3223694288378464,3.0
1,0.6228906927987324,1.0
0,0.09059755109005505,2.0
0,0.48848066721744093,1.0
1,0.6172109487123708,1.0
