ProdTaken,catboost_prediction,fold
1,0.6909958534223964,2.0
0,0.16544935819863085,6.0
1,0.14121170036888556,7.0
0,0.06462771574460277,1.0
1,0.4970594548990149,1.0
0,0.7561037716688636,1.0
0,0.42217959388222387,2.0
0,0.3024128733250896,3.0
1,0.4537022431190978,6.0
0,0.19594252030157114,5.0
0,0.03050625017716795,6.0
0,0.053369687715961685,6.0
0,0.02802151061836999,7.0
0,0.025979982428539945,4.0
1,0.2895729495507743,1.0
1,0.4060391063575977,6.0
1,0.7370416656884429,3.0
1,0.02005660014084059,7.0
0,0.3343544077874504,1.0
0,0.3477309629783055,6.0
0,0.0423540356090725,5.0
0,0.1480042881597495,4.0
1,0.16502465828568258,1.0
0,0.09965783131154761,3.0
0,0.35366310343455987,6.0
0,0.05032774727191182,2.0
0,0.0509574967510102,2.0
0,0.013113462980160261,4.0
0,0.009608345317516094,7.0
1,0.69315661853841,3.0
0,0.11133434439514528,1.0
0,0.1116126359219675,3.0
0,0.34860888762799747,7.0
0,0.2191998511844569,7.0
0,0.6356087063010698,7.0
1,0.8697092685616301,1.0
0,0.17824642062714893,2.0
0,0.037824031814331124,6.0
0,0.021626615992459356,5.0
0,0.024568945281430502,2.0
1,0.14964235924056524,4.0
1,0.3847717293329993,1.0
0,0.08233409707376642,5.0
0,0.3126471942181607,4.0
0,0.015565089617477377,3.0
0,0.06299706947685982,4.0
0,0.15520620493668183,7.0
0,0.12237297117196341,7.0
1,0.2271863343581066,1.0
0,0.11418838963566925,5.0
0,0.2934598135787276,7.0
0,0.034520633875616866,4.0
0,0.029063043021517306,3.0
0,0.07798189206012021,2.0
0,0.007449714524112284,1.0
0,0.03734074155469862,1.0
0,0.3351386060447914,3.0
1,0.24546691745492485,4.0
0,0.04749285326333973,7.0
1,0.9394899236617831,1.0
0,0.301432016113133,3.0
1,0.6693373037285822,5.0
0,0.08073381199146021,6.0
0,0.13902122733749217,3.0
0,0.04568498403996219,1.0
0,0.02257341387121282,7.0
0,0.061054734275218236,3.0
0,0.03579169403785295,6.0
0,0.5630933756721825,4.0
0,0.24196889636071067,6.0
1,0.23792770899711999,1.0
0,0.02642097679660882,1.0
0,0.06123157378332581,7.0
0,0.21512631527619072,2.0
1,0.6865166692848182,1.0
0,0.2109502412477395,5.0
