ProdTaken,catboost_prediction,fold
1,0.5308041251931319,5.0
0,0.14236862504432107,5.0
1,0.11923545283298605,5.0
0,0.05537880643046977,6.0
1,0.3915372154828018,7.0
0,0.6863177688566469,4.0
0,0.2488925832619268,7.0
0,0.28876475321150297,3.0
1,0.38691271006279565,3.0
0,0.12588310832525534,1.0
0,0.029695050030673995,4.0
0,0.04247218799436923,7.0
0,0.05382371451115715,3.0
0,0.05533923803093967,5.0
1,0.2721117393175649,2.0
1,0.39539608623062983,2.0
1,0.8311546786000651,1.0
1,0.06533797366675197,6.0
0,0.46342049263523033,4.0
0,0.3591116452103825,3.0
0,0.03874115075140515,6.0
0,0.20313620488482936,5.0
1,0.22370672608955192,6.0
0,0.08768682105688393,3.0
0,0.22296799855833013,4.0
0,0.07030639033804596,4.0
0,0.06428570345860184,7.0
0,0.018023765935580225,1.0
0,0.025785425793465076,3.0
1,0.7214307398711075,7.0
0,0.26942495316649195,1.0
0,0.1237526732951524,7.0
0,0.19432773327951217,5.0
0,0.23671758865551165,5.0
0,0.7321547300526683,2.0
1,0.8538637143925446,7.0
0,0.36642476711341154,1.0
0,0.04348967843963622,6.0
0,0.03079667128926456,6.0
0,0.028532782526252454,7.0
1,0.10017289178074403,3.0
1,0.38382551744690413,7.0
0,0.06414619131658333,3.0
0,0.26383903859843794,2.0
0,0.03539511273517756,6.0
0,0.06779636309567055,2.0
0,0.1194173351715188,5.0
0,0.09138410349628209,1.0
1,0.0882175419009965,3.0
0,0.14180359587804503,4.0
0,0.3146773846890473,4.0
0,0.03035905512684588,1.0
0,0.040946088008888354,3.0
0,0.07194192842690442,7.0
0,0.017376267112643947,3.0
0,0.04782985116395218,1.0
0,0.3882110199455829,4.0
1,0.20690687067567715,7.0
0,0.04681236812371446,1.0
1,0.933847041134156,4.0
0,0.35009923142733884,4.0
1,0.7390350346905826,7.0
0,0.09325267794765309,2.0
0,0.09717338818931538,6.0
0,0.0669648615575279,1.0
0,0.0342288673192959,2.0
0,0.07125257650392704,2.0
0,0.037000965059152055,3.0
0,0.49983183927301145,5.0
0,0.26642971536661014,4.0
1,0.24036159904423707,6.0
0,0.03432429991083568,3.0
0,0.02872838411540142,1.0
0,0.25610453943941214,5.0
1,0.33608201144707733,6.0
0,0.20137351031449208,4.0
0,0.08294698541582787,3.0
0,0.1616952829623642,7.0
0,0.13554390818816678,2.0
0,0.040667936795669615,5.0
0,0.05099904540461777,2.0
0,0.06502861039355502,3.0
0,0.032236079791181614,7.0
0,0.015257867525326773,4.0
1,0.5854490480784251,3.0
0,0.3162953945931284,6.0
1,0.5597567413000251,6.0
0,0.0570013691436337,2.0
0,0.21970505541702123,6.0
0,0.2705723086280018,7.0
1,0.5601116653941992,3.0
0,0.6469389821340842,1.0
0,0.3501683954835862,3.0
0,0.30399382681313625,6.0
0,0.3501766573612388,6.0
0,0.022749856194588195,2.0
1,0.09172252982262098,1.0
1,0.22934352455285734,2.0
1,0.455972803967444,4.0
0,0.16713463520255506,1.0
1,0.5459407354302205,6.0
1,0.7976865936238454,6.0
1,0.43746802605091817,2.0
1,0.4767112318863539,4.0
1,0.5105743710733132,7.0
0,0.1887380585085011,2.0
0,0.1607627274966926,2.0
1,0.30632864814765004,6.0
1,0.8564795076606758,5.0
0,0.019642498066082217,2.0
0,0.40585876562935597,6.0
1,0.2684619004217601,2.0
0,0.02538284763970966,4.0
0,0.10686710933374212,2.0
0,0.042690590731605756,3.0
0,0.05263566807736713,7.0
0,0.024566467903804477,7.0
0,0.10344256420061843,3.0
0,0.11207503351861314,3.0
0,0.3425782526017861,5.0
0,0.4925826639269162,7.0
1,0.3801934039715348,1.0
0,0.2846941151832523,1.0
0,0.2891875130327123,1.0
1,0.995466890285316,1.0
0,0.2535326821625452,1.0
0,0.19390553422283402,3.0
0,0.19895065177541107,4.0
