ProdTaken,catboost_prediction,fold
1,0.6929993610675687,2.0
0,0.1501830275331414,6.0
1,0.17081669645459516,7.0
0,0.06254969793290288,1.0
1,0.464111986860524,1.0
0,0.7079445382229906,1.0
0,0.4005147724865253,2.0
0,0.2874831191645057,3.0
1,0.5538571596082934,6.0
0,0.1812769998150179,5.0
0,0.023265591554412123,6.0
0,0.04216917558398901,6.0
0,0.040987792487976876,7.0
0,0.031168926457892803,4.0
1,0.3258255851769839,1.0
1,0.3845171464559374,6.0
1,0.7360923509541136,3.0
1,0.027984506137744093,7.0
0,0.27787948204482144,1.0
0,0.4291380079289536,6.0
0,0.04420114996217819,5.0
0,0.1537465909456013,4.0
1,0.20360021346617221,1.0
0,0.0928984085707287,3.0
0,0.30707454827975894,6.0
0,0.05615499651766076,2.0
0,0.05217051987024612,2.0
0,0.013553360491908651,4.0
0,0.01214758970510975,7.0
1,0.6950982386809487,3.0
0,0.11937020132042843,1.0
0,0.1133446106610308,3.0
0,0.3076831931290395,7.0
0,0.2299673631550537,7.0
0,0.6427659845858984,7.0
1,0.8619139949745133,1.0
0,0.16064532952842278,2.0
0,0.029523997258779678,6.0
0,0.02149295680747914,5.0
0,0.027439718413465455,2.0
1,0.14328969138915085,4.0
1,0.4266969247556341,1.0
0,0.08992623364208939,5.0
0,0.2868225061606979,4.0
0,0.020380094669396946,3.0
0,0.055109909091453246,4.0
0,0.14747659709673716,7.0
0,0.10049490542706574,7.0
1,0.17448094811998272,1.0
0,0.10887949037671042,5.0
0,0.3003092300369887,7.0
0,0.03160565962727322,4.0
0,0.02578693478076009,3.0
0,0.07172152985672994,2.0
0,0.011112756082562063,1.0
0,0.043682190885596384,1.0
0,0.3177416205872385,3.0
1,0.24719469917088868,4.0
0,0.055734712486504204,7.0
1,0.9232857888058024,1.0
0,0.2622729373026663,3.0
1,0.6382110291633437,5.0
0,0.08298179512128079,6.0
0,0.16323521744710917,3.0
0,0.045140203520691695,1.0
0,0.0252618658968449,7.0
0,0.05744161496896498,3.0
0,0.025274706342775132,6.0
0,0.5687990360040308,4.0
0,0.24593763002359403,6.0
1,0.24713394662831667,1.0
0,0.027620491549146146,1.0
0,0.055983448604753086,7.0
0,0.254236365181985,2.0
1,0.6416804536083216,1.0
0,0.200891123755114,5.0
0,0.08485873744845251,5.0
0,0.19246691896244542,3.0
0,0.08031089004130611,5.0
0,0.021854104712753803,7.0
0,0.09182775894022667,3.0
0,0.08257325998789156,6.0
0,0.025933372162637063,1.0
0,0.018075662186167036,1.0
1,0.6333807356526365,7.0
0,0.3398874233480608,5.0
1,0.6245230396777651,5.0
0,0.03870123430763947,3.0
0,0.16792269188987743,3.0
0,0.2587172815981408,7.0
1,0.38614116854144237,6.0
0,0.6238282119968279,1.0
0,0.2973711684898723,6.0
0,0.2940333909130874,3.0
0,0.3113526416041111,5.0
0,0.019493972407774302,1.0
1,0.10790458692769975,2.0
1,0.38333256746648187,3.0
1,0.4134593845834253,7.0
0,0.24320262705691678,5.0
1,0.6404618240779275,3.0
1,0.8847708134275607,1.0
1,0.623143012927409,6.0
1,0.33877731191453936,2.0
1,0.5488218264621257,6.0
0,0.16972213131823494,4.0
0,0.1172747607800381,4.0
1,0.4471057329687062,1.0
1,0.9228346734347146,2.0
0,0.020066727579527537,4.0
0,0.3182665979366659,4.0
1,0.3981433275416285,7.0
0,0.03041679001184834,7.0
0,0.1118157956915556,1.0
0,0.0358552728936128,5.0
0,0.04928681839030223,7.0
0,0.027764981809642618,7.0
0,0.10185560307061996,5.0
0,0.1875621245259758,2.0
0,0.30996771519516936,3.0
0,0.565333262995239,7.0
1,0.4534804804856757,3.0
0,0.23991651008977474,3.0
0,0.3963031947438089,7.0
1,0.9241357087142109,4.0
0,0.270430224867599,6.0
0,0.2554611717674853,1.0
0,0.1720711464285647,4.0
1,0.13382529391935605,4.0
0,0.03182508522712517,3.0
0,0.0666198303044448,4.0
0,0.017940289637060697,7.0
1,0.39071493017033826,4.0
0,0.09832199549133122,3.0
0,0.06813878320917413,4.0
0,0.042152131022315895,5.0
0,0.08237669181224795,4.0
0,0.1418260529893239,3.0
0,0.415430946811241,2.0
0,0.3048293470818977,6.0
0,0.012304014150539423,7.0
0,0.02935400007331938,2.0
0,0.2214612811759001,7.0
0,0.5794146430118002,3.0
1,0.6660733787314843,7.0
1,0.4198602184156548,3.0
0,0.2649986286201075,1.0
0,0.16721949568330877,7.0
0,0.40611176442962943,4.0
0,0.10845509149864338,5.0
0,0.05760691371990125,6.0
0,0.041576495653860464,6.0
0,0.02935291119855848,5.0
0,0.009829335697666171,4.0
0,0.521011269276612,2.0
0,0.08645148753042935,2.0
0,0.04381765141495756,1.0
0,0.19113605003022457,3.0
0,0.36252079427491535,7.0
1,0.8471409853088309,4.0
0,0.04268190529567668,3.0
0,0.027010908928448304,2.0
0,0.4521285156482975,7.0
0,0.3313770615532648,1.0
0,0.07410695415834981,4.0
1,0.8754241107723579,2.0
0,0.4797342512628708,3.0
0,0.03175830982334235,7.0
1,0.21017719616133815,3.0
1,0.543394469773932,4.0
0,0.056238251546175844,2.0
0,0.11544133432457945,5.0
1,0.4141094238556176,3.0
0,0.1542784069118939,2.0
0,0.08055566979770645,4.0
0,0.025782306831568822,7.0
0,0.438322292024793,7.0
1,0.7604765497894911,6.0
0,0.08471580992683998,3.0
0,0.5132737946708703,7.0
1,0.6366447033353905,4.0
0,0.12087329679717215,2.0
1,0.24332433020927313,4.0
1,0.6230420977384112,7.0
1,0.20238957418012235,5.0
1,0.5305823226053895,2.0
1,0.5849433429078856,7.0
0,0.16668596162607868,6.0
1,0.6228680616105475,1.0
0,0.19744921236813476,5.0
1,0.24741914990080482,1.0
1,0.5616485136233459,7.0
0,0.207979085951435,7.0
0,0.03489052251232097,3.0
0,0.05912297446034051,1.0
0,0.28865547894072435,7.0
0,0.323086353022532,3.0
0,0.054200883557102474,6.0
0,0.0684198115092824,5.0
0,0.058146991392410745,3.0
0,0.02992005118284638,4.0
0,0.10648909630564941,4.0
0,0.1823900702961712,7.0
0,0.15946892301340532,5.0
0,0.10095241543146569,3.0
0,0.029250057294981976,7.0
0,0.03656044875872266,1.0
0,0.03833100449876389,2.0
1,0.6860030281988296,4.0
0,0.18008697412758887,3.0
0,0.6419298975577578,2.0
0,0.04160373544513011,2.0
0,0.12689760559572216,2.0
0,0.14567261596206074,5.0
0,0.09086301104281334,3.0
0,0.025364444398432096,2.0
0,0.04400965507285882,6.0
0,0.05059338785471859,7.0
0,0.05871204919239628,6.0
1,0.22984629198340525,3.0
0,0.1412434965762324,3.0
0,0.237403644595376,3.0
0,0.5164498669385864,6.0
1,0.7745620067247733,7.0
1,0.7623118412742137,2.0
0,0.05206970065743244,1.0
0,0.11088961046307373,2.0
0,0.03816584943792353,4.0
0,0.10191631113028664,2.0
0,0.06910191251033285,4.0
0,0.015647547572656958,6.0
0,0.15700336237502258,6.0
0,0.0153467611302121,6.0
0,0.03069388780828675,6.0
0,0.061844472408653775,2.0
0,0.05979789328316418,1.0
0,0.2606637954147205,2.0
0,0.03204783164306094,5.0
0,0.05863632217310892,3.0
0,0.005743174577281451,1.0
0,0.3110300368966647,6.0
0,0.13139540253751272,5.0
0,0.19144012965336415,6.0
0,0.0647159117109773,2.0
0,0.1603420741806363,7.0
0,0.008455519949696098,7.0
0,0.0309252733428274,4.0
0,0.021217922873272198,3.0
0,0.030564423534669087,7.0
0,0.07202837229572433,3.0
0,0.00462343742229526,7.0
0,0.1507632280390008,3.0
1,0.6421557417877858,5.0
0,0.042588788697807335,3.0
0,0.489469245528666,1.0
0,0.03717459026638089,1.0
0,0.02057655379765482,4.0
0,0.07775269885339663,2.0
0,0.0923831256230443,3.0
0,0.0738774527611026,2.0
0,0.04406860702238631,7.0
0,0.04471336085673973,1.0
0,0.18500578673529985,1.0
0,0.16477730645679212,4.0
0,0.09395515649485513,4.0
0,0.02653142645393249,5.0
1,0.3435021848436376,7.0
1,0.46028033369596977,4.0
0,0.07986904842370654,5.0
0,0.0225070716510431,1.0
0,0.014516385940529036,2.0
0,0.09014784316779641,1.0
0,0.5868443407602477,1.0
0,0.13235028271273105,5.0
0,0.01954568333573442,4.0
1,0.27073748061619535,2.0
0,0.02592747102065791,4.0
1,0.736299717027345,5.0
0,0.15782797634381193,4.0
0,0.026428732822037195,7.0
0,0.026660710530200974,4.0
0,0.35198694021015337,5.0
0,0.05337790811104022,4.0
0,0.047293266483323236,2.0
0,0.5037187219771684,3.0
0,0.07100415885390991,6.0
0,0.05284850838505178,2.0
0,0.05517602489980478,4.0
0,0.03577988494270363,7.0
0,0.029946621710432567,7.0
0,0.04129863301454232,2.0
0,0.06963770708028273,3.0
0,0.007958536125478302,7.0
1,0.052713523724652524,3.0
0,0.023905211147950384,7.0
0,0.04481293517592041,2.0
0,0.037574253880231175,1.0
0,0.12669143715374498,5.0
0,0.12099481077494473,5.0
0,0.02278738373114378,5.0
1,0.11426060395124088,6.0
0,0.049098487349726355,6.0
0,0.11701506029400453,2.0
1,0.3890106711243763,2.0
1,0.5841380385452555,1.0
0,0.35077323206921546,1.0
0,0.12086980073306387,3.0
1,0.7282257127128843,1.0
0,0.8141275513745218,6.0
0,0.05253352893808338,4.0
0,0.04129253286984938,6.0
0,0.01821034562977271,3.0
0,0.31302713980498925,3.0
0,0.02584053942292759,7.0
0,0.04339062101755358,2.0
0,0.022215849142107197,6.0
0,0.02597961184395533,6.0
0,0.23160707588898835,3.0
0,0.07512901878607328,3.0
0,0.1345586633676459,5.0
0,0.35762822346381384,5.0
0,0.27708912935641067,6.0
0,0.029175040872790638,5.0
0,0.19696715358640415,3.0
1,0.14024986783618382,3.0
0,0.05593392021693352,2.0
0,0.019717220662674412,1.0
0,0.035408896048606385,4.0
0,0.018345371741172296,2.0
0,0.14180673648184028,6.0
0,0.056564957157331654,2.0
0,0.023212254344966026,7.0
0,0.04138675200727592,5.0
0,0.03862421085473874,5.0
0,0.05745179822538065,4.0
0,0.2321754025164257,1.0
0,0.8314675700130948,4.0
0,0.674138763048046,5.0
1,0.41224290415016707,5.0
0,0.0801552954523548,1.0
1,0.3782703412574208,5.0
0,0.01963935137727658,5.0
0,0.04546316371887723,2.0
0,0.08001600444587413,6.0
0,0.017663863026809373,6.0
1,0.5272697356945738,4.0
0,0.027811150316800426,5.0
0,0.06793074027299806,1.0
0,0.48558406382763064,6.0
0,0.027648042140727122,5.0
0,0.06537749826558219,4.0
0,0.24225580175847447,6.0
0,0.02215412562469016,5.0
0,0.04754953790376398,3.0
0,0.04383472352716341,2.0
0,0.0838185722600929,5.0
0,0.14406972302279555,2.0
0,0.021544482246296175,3.0
0,0.037828190263241045,2.0
1,0.480580394400382,4.0
0,0.11101820179365443,6.0
0,0.03144766116806203,4.0
0,0.09316048233916117,6.0
0,0.022026465447565525,6.0
0,0.025823849431762327,4.0
0,0.2851446968224241,7.0
0,0.06288629287890028,6.0
0,0.09737446594883155,1.0
0,0.03915365542846214,6.0
0,0.07243997220907787,3.0
0,0.15549536514444653,5.0
0,0.03974631166803305,6.0
0,0.01709726102492658,3.0
0,0.054688867209756215,4.0
0,0.01360341438051395,6.0
1,0.4198903772991486,5.0
0,0.16517161030205493,1.0
1,0.7784477320417376,6.0
0,0.10139106263813878,1.0
0,0.0414709428224912,6.0
0,0.17838841132902555,5.0
0,0.10493783488549623,1.0
1,0.7031161831693938,1.0
1,0.6994737995185979,3.0
0,0.19314724660252633,6.0
0,0.05544750853788338,5.0
0,0.02481957457214373,6.0
0,0.030093554576755534,2.0
0,0.03236077304297969,7.0
0,0.11392029703432932,1.0
0,0.01100245172835501,1.0
0,0.17543550109147354,5.0
0,0.12051060219914336,1.0
0,0.6113273719159097,1.0
0,0.009616822742051258,7.0
0,0.29458692685496474,5.0
0,0.015276159249565718,5.0
0,0.0228793485549207,5.0
0,0.06804208269470748,3.0
1,0.3111633276425042,4.0
