ProdTaken,catboost_prediction,fold
1,0.5421700329009111,3.0
0,0.15470138753803697,5.0
1,0.12904445134536222,1.0
0,0.0667842637249874,3.0
1,0.396465524487379,4.0
0,0.6617874813501123,7.0
0,0.2664266327339763,5.0
0,0.29172828452339916,4.0
1,0.42998552978608445,6.0
0,0.21539137059091737,4.0
0,0.03784696409203382,3.0
0,0.03731896322846324,7.0
0,0.060853008213058425,5.0
0,0.05384868876455742,7.0
1,0.30391882247072505,4.0
1,0.4179656854526983,6.0
1,0.697030908310613,3.0
1,0.03470302560770286,4.0
0,0.3958390635749811,1.0
0,0.37510410810171935,2.0
0,0.04617611489889878,3.0
0,0.15675698305274935,1.0
1,0.22427534421554118,6.0
0,0.11422900114716138,6.0
0,0.3597291607680649,6.0
0,0.06581673190947206,6.0
0,0.11903749310950049,6.0
0,0.03243629320506902,5.0
0,0.025935715627336937,5.0
1,0.6694427934402852,2.0
0,0.13381112925561436,2.0
0,0.142148967816738,3.0
0,0.22291910808168727,5.0
0,0.21129257130303666,2.0
0,0.7182484519793942,2.0
1,0.9237606621241643,7.0
0,0.14918668758435305,6.0
0,0.044767166771836765,6.0
0,0.03337285699135187,3.0
0,0.03166869674916337,2.0
1,0.10122144680240654,2.0
1,0.43966572806149185,7.0
0,0.09560959297426189,4.0
0,0.327496123921635,4.0
0,0.024063631115666832,7.0
0,0.056494987394675865,5.0
0,0.161691171411421,5.0
0,0.07249419076160869,6.0
1,0.14438248325415212,1.0
0,0.12281531161084348,2.0
0,0.2665760961411561,2.0
0,0.04398517537377906,7.0
0,0.02523341232745662,4.0
0,0.05929562755958218,3.0
0,0.007971913815163698,1.0
0,0.0365555361192356,5.0
0,0.38409498340854514,4.0
1,0.21292042786638662,4.0
0,0.1034046720587223,3.0
1,0.856211498234491,2.0
0,0.37093603390968966,2.0
1,0.8172939106892799,1.0
0,0.08484391236581165,1.0
0,0.10514766171148203,7.0
0,0.042747544777234234,3.0
0,0.04388950616126424,2.0
0,0.08166649112745089,2.0
0,0.022197571986196606,1.0
0,0.55465435355023,1.0
0,0.33540195278982526,4.0
1,0.2221866194851174,2.0
0,0.02186452236420835,1.0
0,0.03612659044242316,7.0
0,0.27233144833889794,4.0
